,CV_ID,Experience,Language Level - French,Match_ID,Status,4. CV sent to Client,4. Client initial validation date,7. Client final approval date,Gender,MatchStatus
2133,9206,,,11730,CV refused,2018-02-08,2018-02-12,,M,0.0
2136,9211,,,11804,Rejected,,,,F,0.0
2137,9212,,,11778,CV refused,2018-04-06,2018-04-06,,M,0.0
2138,9212,,,12875,CV dropped out,2018-03-29,2018-03-29,2018-03-29,M,0.0
2139,9215,,,11699,Rejected,,,,F,0.0
2140,9216,,,11599,CV refused,2018-04-10,2018-04-10,,M,0.0
2141,9216,,,11698,Rejected,,,,M,0.0
2142,9223,,,11701,Candidate dropped out,2018-01-23,2018-01-23,2018-04-06,M,0.0
2143,9224,,,11736,Rejected,,,,M,0.0
2144,9240,,,11707,Candidate dropped out,2018-01-22,2018-01-22,2018-04-06,F,0.0
2146,9251,,,11786,CV refused,2018-02-13,2018-02-21,,M,0.0
2147,9251,,,11787,CV refused,2018-02-13,2018-03-23,,M,0.0
2148,9253,,,11710,CV refused,2018-01-30,2018-02-16,,M,0.0
2149,9256,,,12813,Dropped out,2018-03-29,2018-04-03,,M,0.0
2150,9259,,,11791,Rejected,,2018-03-30,2018-03-30,F,0.0
2151,9259,,,11811,CV refused,2018-02-21,2018-02-28,,F,0.0
2152,9259,,,12382,Dropped out,2018-03-07,2018-04-03,,F,0.0
2153,9283,,,11731,CV refused,2018-02-08,2018-02-16,,M,0.0
2154,9334,,,11822,CV refused,2018-02-20,2018-02-22,,M,0.0
2155,9334,,,12362,Rejected,,,,M,0.0
2156,9334,,,12814,Rejected,,,,M,0.0
2157,9334,,,13010,CV approved,2018-04-06,2018-04-06,,M,0.0
2158,9337,,,12359,CV refused,2018-02-27,,,M,0.0
2159,9339,,,11715,CV refused,2018-01-30,2018-03-23,,M,0.0
2160,9339,,,12358,Rejected,,,,M,0.0
2161,9339,,,12799,Rejected,,,,M,0.0
2162,9340,,,11724,Rejected,,,,M,0.0
2163,9340,,,12812,Rejected,,2018-03-29,2018-03-29,M,0.0
2164,9360,[8+],,11780,Dropped out,2018-04-10,2018-04-10,2018-04-06,F,0.0
2165,9367,[5-8],,12365,Rejected,,,,M,0.0
2166,9371,[8+],,11783,Dropped out,2018-02-14,2018-04-03,,M,0.0
2167,9371,[8+],,13167,Dropped out,2018-04-26,2018-05-07,2018-04-26,M,0.0
2168,9374,[8+],A1,12376,Dropped out,2018-03-07,2018-04-03,,F,0.0
2169,9374,[8+],A1,12820,Dropped out,2018-03-29,2018-04-03,,F,0.0
2170,9374,[8+],A1,13168,CV sent to France,,,,F,0.0
2171,9385,,,11737,CV refused,2018-02-06,2018-02-06,,F,0.0
2172,9385,,,11747,CV refused,2018-02-06,2018-02-06,,F,0.0
2173,9385,,,11774,Approved,,,,F,0.0
2174,9395,,,11728,Rejected,,,,M,0.0
2175,9415,,,11734,Dropped out,2018-02-06,2018-02-06,,F,0.0
2176,9415,,,11748,CV refused,2018-02-06,2018-03-23,,F,0.0
2177,9415,,,13039,Candidate dropped out,2018-04-12,2018-04-16,2018-04-16,F,0.0
2178,9415,,,13040,Dropped out,2018-04-10,2018-04-16,,F,0.0
2179,9430,,,11794,CV refused,2018-02-13,2018-02-20,,F,0.0
2180,9430,,,11796,CV refused,2018-02-13,2018-04-13,,F,0.0
2181,9430,,,12873,CV refused,2018-03-29,2018-03-29,,F,0.0
2182,9430,,,13156,CV approved,2018-04-17,2018-04-26,,F,0.0
2183,9439,,,13155,CV refused,2018-04-24,2018-04-26,,M,0.0
2184,9449,,,11792,CV refused,2018-02-13,2018-03-23,,F,0.0
2187,9516,,,11790,CV refused,2018-02-13,2018-03-23,2018-03-30,F,0.0
2188,9516,,,12868,Dropped out,2018-03-21,2018-04-10,,F,0.0
2189,9581,,,11725,CV refused,2018-02-08,2018-02-15,,F,0.0
2190,9582,,,11743,CV refused,2018-02-06,2018-02-19,,F,0.0
2191,9582,,,12374,CV refused,2018-03-06,2018-03-12,,F,0.0
2192,9584,,,11806,CV refused,2018-02-20,2018-03-01,,M,0.0
2194,9587,,,11726,Candidate refused,2018-02-08,2018-02-15,2018-04-04,M,0.0
2195,9599,,,11803,CV refused,2018-02-20,2018-03-01,,F,0.0
2196,9599,,,13458,CV dropped out,,,,F,0.0
2197,9646,,,11800,CV refused,2018-02-20,2018-02-20,,F,0.0
2198,9647,,,11801,Rejected,,2018-03-30,2018-03-30,F,0.0
2199,9661,,,11820,Candidate dropped out,2018-04-06,2018-04-06,2018-04-06,M,0.0
2200,9662,[8+],A2,11785,Candidate dropped out,2018-02-14,2018-02-19,2018-04-03,F,0.0
2201,9662,[8+],A2,12072,CV sent to France,,,,F,0.0
2202,9662,[8+],A2,12831,CV refused,2018-03-29,2018-03-29,,F,0.0
2204,9678,,,11802,Rejected,,2018-03-27,2018-03-27,M,0.0
2205,9680,[8+],,11810,Candidate refused,2018-02-20,2018-04-09,2018-04-27,F,0.0
2206,9682,,,12796,Dropped out,2018-03-29,2018-04-03,,M,0.0
2207,9687,,,11813,CV refused,2018-02-21,2018-03-29,,F,0.0
2208,9687,,,12384,Candidate dropped out,2018-03-07,2018-04-02,2018-04-03,F,0.0
2209,9687,,,12805,Dropped out,2018-03-29,2018-04-17,,F,0.0
2210,9687,,,12824,Candidate refused,2018-03-07,2018-03-09,2018-03-26,F,0.0
2211,9694,,,11795,Candidate dropped out,2018-02-13,2018-04-06,2018-04-06,M,0.0
2212,9695,,,11798,Candidate dropped out,2018-02-13,2018-02-26,2018-04-06,M,0.0
2213,9695,,,12848,CV refused,2018-03-29,2018-04-03,,M,0.0
2215,9709,,,11809,Dropped out,2018-02-22,2018-04-10,2018-04-03,F,0.0
2216,9719,[8+],,12598,CV refused,2018-03-13,2018-03-23,,F,0.0
2217,9722,[8+],,11816,CV refused,2018-02-21,2018-03-23,,F,0.0
2218,9722,[8+],,13046,CV refused,2018-04-13,2018-04-17,,F,0.0
2219,9722,[8+],,13048,CV refused,2018-04-13,2018-04-13,,F,0.0
2220,9736,[8+],,12373,Dropped out,2018-03-07,2018-04-03,,M,0.0
2221,9736,[8+],,12819,Dropped out,2018-03-29,2018-04-03,,M,0.0
2222,9736,[8+],,13169,CV sent to France,,,,M,0.0
2223,9742,[5-8],,13154,CV refused,2018-04-17,2018-04-26,,M,0.0
2224,9743,[5-8],,12352,CV refused,2018-03-06,2018-04-27,,M,0.0
2225,9753,[2-4],,12344,CV refused,2018-02-27,2018-03-23,,M,0.0
2226,9755,[8+],,11817,Dropped out,2018-02-20,2018-04-06,,M,0.0
2227,9756,,,12801,CV refused,2018-03-29,2018-03-29,,F,0.0
2228,9766,,,12370,CV dropped out,,,,M,0.0
2229,9766,,,12802,Dropped out,2018-03-29,2018-04-03,,M,0.0
2230,9766,,,12886,CV approved,2018-04-18,2018-04-18,,M,0.0
2231,9797,,,12885,Candidate dropped out,2018-04-11,2018-04-11,2018-04-11,F,0.0
2235,9809,[8+],,12071,Matched,,,,F,0.0
2236,9809,[8+],,12357,CV refused,2018-03-06,2018-03-09,,F,0.0
2237,9809,[8+],,12366,Dropped out,2018-03-01,2018-04-03,,F,0.0
2238,9809,[8+],,12830,CV refused,2018-03-29,2018-03-29,,F,0.0
2239,9812,,,12343,CV refused,2018-03-29,2018-03-29,,F,0.0
2240,9812,,,12369,CV refused,2018-02-27,2018-03-01,,F,0.0
2241,9812,,,13161,Candidate dropped out,2018-04-17,2018-05-02,2018-05-04,F,0.0
2242,9820,[8+],A1,12063,Matched,,,,M,0.0
2243,9820,[8+],A1,12808,Dropped out,2018-03-29,2018-04-03,,M,0.0
2244,9820,[8+],A1,12829,Dropped out,2018-03-29,2018-04-03,2018-04-03,M,0.0
2245,9820,[8+],A1,12832,CV refused,2018-03-29,2018-03-29,,M,0.0
2246,9820,[8+],A1,13147,Dropped out,2018-05-02,2018-05-02,,M,0.0
2247,9821,,,12845,Rejected,,,,M,0.0
2248,9821,,,12951,CV refused,2018-04-13,2018-04-26,,M,0.0
2249,9821,,,12961,CV refused,2018-04-09,2018-04-09,,M,0.0
2250,9821,,,13343,Sent to Client,2018-05-03,,,M,0.0
2251,9821,,,13437,CV approved,2018-05-04,2018-05-04,,M,0.0
2252,9827,,,12367,CV refused,2018-02-27,2018-03-20,,M,0.0
2254,998,,,10089,CV dropped out,,,,F,0.0
